Clark,4.33
Echols,4.31
Johnson,4.31
Benton,4.30
Wilkinson,4.29
Quitman,4.29
Heard,4.29
Lowndes,4.29
Webster,4.28
Banner,4.28
Glascock,4.26
Cleburne,4.26
McHenry,4.26
Jasper,4.26
Glasscock,4.25
Hale,4.25
Hayes,4.25
Gates,4.25
Crawford,4.25
Issaquena,4.25
Cleveland,4.24
Van Buren,4.24
Atkinson,4.24
Wilcox,4.24
Wheeler,4.24
Lynn,4.24
Marshall,4.23
Kemper,4.23
Schuyler,4.23
Treutlen,4.23
Sanborn,4.23
Carroll,4.22
Cannon,4.22
Clarke,4.22
Calhoun,4.22
Lanier,4.22
Meriwether,4.21
Blount,4.21
Twiggs,4.21
Union,4.21
Meigs,4.21
Lafayette,4.21
Roger Mills,4.21
Lamar,4.21
Bibb,4.20
Cochran,4.20
Worth,4.20
Schley,4.20
Crockett,4.20
Delta,4.20
Bollinger,4.20
Pike,4.20
Washington,4.20
Buckingham,4.20
Union,4.20
Nevada,4.20
Tate,4.20
Polk,4.20
Grainger,4.19
Caswell,4.19
De Soto,4.19
Lamar,4.19
Crenshaw,4.19
Jones,4.19
Charles City,4.19
Falls,4.19
Henry,4.19
Jenkins,4.19
Todd,4.19
Smith,4.19
Lawrence,4.18
Berrien,4.18
Upshur,4.18
St. Helena,4.18
Henderson,4.18
Greene,4.18
Hitchcock,4.18
Itawamba,4.18
Madison,4.18
King William,4.18
Tallahatchie,4.18
Banks,4.18
Taylor,4.18
Coosa,4.18
Holmes,4.18
Miller,4.18
Richland,4.18
Charlotte,4.18
Pickens,4.17
Daviess,4.17
Oglethorpe,4.17
Goliad,4.17
Yalobusha,4.17
Geneva,4.17
Covington,4.17
Tattnall,4.17
Brantley,4.17
Grant,4.17
Calhoun,4.17
Saluda,4.17
Hickman,4.17
Webster,4.17
Anson,4.16
Greene,4.16
Perry,4.16
Amite,4.16
Red River,4.16
Pontotoc,4.16
Dinwiddie,4.15
Abbeville,4.15
Morgan,4.15
Jasper,4.15
Harris,4.15
Franklin,4.15
Talbot,4.15
Newton,4.15
Gilchrist,4.15
Baker,4.15
Jones,4.15
Haralson,4.15
Washington,4.15
Chilton,4.15
Benson,4.15
Overton,4.15
Jackson,4.15
Perry,4.15
Telfair,4.14
Callahan,4.14
Union,4.14
DeKalb,4.14
Lee,4.14
Leake,4.14
Dallas,4.14
Prairie,4.14
Choctaw,4.14
Choctaw,4.14
Dooly,4.14
Coal,4.14
Montgomery,4.14
McClain,4.14
Lee,4.14
Cameron,4.13
Love,4.13
Grimes,4.13
Clay,4.13
Union,4.13
Calhoun,4.13
Butts,4.13
Caldwell,4.13
Hamlin,4.13
Columbus,4.13
Terrell,4.13
Conecuh,4.13
Jefferson Davis,4.13
Clay,4.13
Trousdale,4.13
Warren,4.12
Bledsoe,4.12
Lake,4.12
Chester,4.12
Hamilton,4.12
Appomattox,4.12
Fairfield,4.12
Burke,4.12
Knox,4.12
Brooks,4.12
Bladen,4.12
McNairy,4.12
Webster,4.12
Buffalo,4.12
Dewey,4.12
Cherokee,4.12
Bertie,4.12
Emanuel,4.12
Mitchell,4.12
Liberty,4.12
Grant,4.12
Logan,4.12
Rappahannock,4.12
Jack,4.11
Jefferson,4.11
Lincoln,4.11
Osage,4.11
Grundy,4.11
Sampson,4.11
Lincoln,4.11
East Feliciana,4.11
Morgan,4.11
Screven,4.11
Deuel,4.11
Lunenburg,4.11
Elmore,4.11
Edgefield,4.11
Nicholas,4.11
Jefferson,4.11
Newton,4.11
Duplin,4.11
San Jacinto,4.11
Turner,4.11
Montgomery,4.11
Effingham,4.10
Lewis,4.10
Hardeman,4.10
Lincoln,4.10
Bamberg,4.10
Maries,4.10
Grant,4.10
Richmond,4.10
Ballard,4.10
Monroe,4.10
Walthall,4.10
Bienville,4.10
McDonald,4.10
Okfuskee,4.10
Sullivan,4.10
Van Zandt,4.10
Panola,4.10
Wayne,4.10
Pulaski,4.10
Allendale,4.10
Hampton,4.10
Gibson,4.10
Carroll,4.10
Robertson,4.10
Fayette,4.10
McLean,4.10
Amelia,4.10
Doniphan,4.10
Wise,4.10
Armstrong,4.09
Clarendon,4.09
Irwin,4.09
Hickman,4.09
Perquimans,4.09
Clinton,4.09
Red River,4.09
Keokuk,4.09
Lincoln,4.09
Jackson,4.09
Larue,4.09
Lauderdale,4.09
Chickasaw,4.09
Bland,4.09
Lincoln,4.09
Garrard,4.09
Johnston,4.09
Surry,4.09
Washita,4.09
Chester,4.09
Liberty,4.09
Brunswick,4.09
Cheatham,4.09
St. Clair,4.09
Oliver,4.09
Greene,4.09
Murray,4.09
Perry,4.09
Chesterfield,4.08
Scott,4.08
Yadkin,4.08
Holt,4.08
Logan,4.08
Major,4.08
Ohio,4.08
Ripley,4.08
Franklin,4.08
Jefferson,4.08
Pike,4.08
Atoka,4.08
Rains,4.08
Gallatin,4.08
Pike,4.08
New Kent,4.08
Stokes,4.08
Cotton,4.08
Sussex,4.08
Franklin,4.08
DeKalb,4.08
Marion,4.08
Macon,4.08
Turner,4.07
Cook,4.07
Holmes,4.07
Pemiscot,4.07
Chicot,4.07
Monroe,4.07
Van Buren,4.07
Camden,4.07
Fayette,4.07
Morris,4.07
Jones,4.07
Candler,4.07
Randolph,4.07
Long,4.07
Cherokee,4.07
Jackson,4.07
Walker,4.07
Jackson,4.07
Bracken,4.07
Pierce,4.07
Chariton,4.06
Johnson,4.06
George,4.06
Pierce,4.06
San Augustine,4.06
Wabaunsee,4.06
Madison,4.06
Lawrence,4.06
Cumberland,4.06
Calhoun,4.06
White,4.06
Smith,4.06
Scott,4.06
Carlisle,4.06
Decatur,4.06
Stone,4.06
Butler,4.06
Crawford,4.06
Lewis,4.06
Bates,4.06
Fremont,4.06
Franklin,4.06
Montgomery,4.06
Shelby,4.06
Henry,4.06
Cullman,4.06
Mercer,4.06
Moore,4.06
Perry,4.06
Hardin,4.06
Granville,4.06
Vinton,4.06
Simpson,4.06
Bullock,4.06
Fremont,4.06
Marion,4.06
Jefferson,4.05
Rush,4.05
Yazoo,4.05
Green,4.05
Jackson,4.05
Gosper,4.05
Madison,4.05
Henderson,4.05
Pittsylvania,4.05
Walton,4.05
Grady,4.05
Bryan,4.05
Jefferson,4.05
Pope,4.05
Tipton,4.05
Floyd,4.05
Jefferson,4.05
Giles,4.05
Dodge,4.05
Seminole,4.05
Cherokee,4.05
Nelson,4.05
Copiah,4.05
Andrew,4.05
Ralls,4.05
Madison,4.05
Clinch,4.05
Franklin,4.05
Caroline,4.05
Houston,4.05
Monroe,4.05
Lincoln,4.05
Panola,4.05
Claiborne,4.05
Humphreys,4.04
Southampton,4.04
Bath,4.04
Grady,4.04
Webster,4.04
Appling,4.04
Union,4.04
Clark,4.04
Tippah,4.04
Campbell,4.04
Highland,4.04
Haskell,4.04
Jackson,4.04
Bacon,4.04
Lafayette,4.04
Sabine,4.04
McCook,4.04
Wayne,4.04
Covington,4.04
Elbert,4.04
Little River,4.04
Wayne,4.04
Lee,4.04
Martin,4.04
Lincoln,4.04
Newberry,4.04
Monroe,4.04
Union,4.04
Morrow,4.04
Williamsburg,4.04
Randolph,4.04
Barnwell,4.03
McMullen,4.03
Laurens,4.03
Madison,4.03
Cass,4.03
Beaver,4.03
Rusk,4.03
Suwannee,4.03
Allen,4.03
Wright,4.03
Prentiss,4.03
Conejos,4.03
Pike,4.03
Camp,4.03
Franklin,4.03
Carroll,4.03
Washington,4.03
Linn,4.03
Hot Spring,4.03
West Carroll,4.03
Creek,4.03
Brown,4.03
Garvin,4.03
Patrick,4.03
Jewell,4.03
Wakulla,4.03
Bosque,4.03
Waller,4.03
Monroe,4.03
