Echols,4.23
Clark,4.18
Billings,4.16
Atkinson,4.16
Glascock,4.16
Union,4.15
Crawford,4.14
Wheeler,4.14
Johnson,4.11
Pike,4.11
Calhoun,4.10
Treutlen,4.09
Caswell,4.09
Union,4.09
Carroll,4.08
Lanier,4.07
Lamar,4.07
Meriwether,4.07
Cleburne,4.07
Coosa,4.07
Meigs,4.07
Saluda,4.07
Kemper,4.06
St. Helena,4.06
Twiggs,4.06
Oglethorpe,4.06
Wilkinson,4.06
Jenkins,4.06
Brantley,4.06
Banks,4.06
Richland,4.05
Taylor,4.05
Polk,4.05
Jones,4.05
Blount,4.05
Greene,4.05
Worth,4.05
Quitman,4.04
Harris,4.04
Heard,4.04
Cannon,4.04
Effingham,4.04
Lowndes,4.04
Crockett,4.04
Miller,4.04
Haralson,4.03
Madison,4.03
Gates,4.03
Grainger,4.03
Larue,4.03
Lee,4.03
Grant,4.03
Jasper,4.03
Marion,4.03
Upshur,4.03
Bollinger,4.03
Tate,4.03
Dinwiddie,4.02
Berrien,4.02
Dallas,4.02
Covington,4.01
Lunenburg,4.01
Charlotte,4.01
Long,4.01
Daviess,4.01
Butts,4.01
Abbeville,4.01
Geneva,4.01
Baker,4.01
Chilton,4.01
Osage,4.01
Holmes,4.01
Wilcox,4.01
Edgefield,4.00
Crenshaw,4.00
Overton,4.00
Monroe,4.00
Elk,4.00
Chester,4.00
Morgan,4.00
Marshall,4.00
Bibb,4.00
Itawamba,4.00
Jefferson,3.99
Cameron,3.99
Camden,3.99
Franklin,3.99
Elmore,3.99
Gallatin,3.99
Nevada,3.99
Jones,3.99
Morgan,3.99
Anson,3.99
De Soto,3.99
Montgomery,3.99
Buckingham,3.99
Franklin,3.98
Jackson,3.98
Bamberg,3.98
Henry,3.98
Trousdale,3.98
Murray,3.98
Bryan,3.98
Richmond,3.98
Tattnall,3.98
Surry,3.98
Amelia,3.98
Webster,3.98
Clarke,3.97
Turner,3.97
Schley,3.97
Benton,3.97
Calhoun,3.97
Spencer,3.97
McDonald,3.97
Pike,3.97
Sampson,3.97
Butler,3.97
St. Clair,3.97
Caldwell,3.97
Yadkin,3.97
Lamar,3.96
Mitchell,3.96
Lincoln,3.96
Lumpkin,3.96
Lauderdale,3.96
Yalobusha,3.96
Van Buren,3.96
Green,3.96
Trimble,3.96
Hamilton,3.96
Caroline,3.96
Maries,3.96
Pontotoc,3.96
Union,3.96
Gilchrist,3.96
McClain,3.96
Duplin,3.96
Lincoln,3.96
Bienville,3.96
Brooks,3.96
Walton,3.95
Chesterfield,3.95
Todd,3.95
Logan,3.95
Henry,3.95
Scott,3.95
McLean,3.95
Sullivan,3.95
East Feliciana,3.95
Screven,3.95
Telfair,3.95
Emanuel,3.95
Pierce,3.95
Smith,3.95
Irwin,3.95
Washington,3.95
Washington,3.95
Cook,3.95
Garrard,3.95
Gadsden,3.95
Clay,3.95
Appomattox,3.95
Morris,3.95
White,3.95
Hickman,3.95
Bacon,3.94
Franklin,3.94
Lafayette,3.94
Burke,3.94
Grand Isle,3.94
Paulding,3.94
Jefferson,3.94
Metcalfe,3.94
Webster,3.94
Walker,3.94
Henderson,3.94
Rappahannock,3.94
Hayes,3.94
Columbus,3.94
Houston,3.94
Lawrence,3.94
Jefferson Davis,3.94
Perry,3.94
Washington,3.94
Allen,3.94
Kershaw,3.94
Stokes,3.94
Coal,3.93
Barrow,3.93
DeKalb,3.93
Union,3.93
Lewis,3.93
Ripley,3.93
Waldo,3.93
Ohio,3.93
Bartow,3.93
Chester,3.93
Smith,3.93
Talbot,3.93
Evans,3.93
Grady,3.93
Hampton,3.93
Gibson,3.93
Lafayette,3.93
Livingston,3.93
Panola,3.93
Pittsylvania,3.93
Grant,3.93
Bertie,3.93
Washington,3.93
Southampton,3.93
Perquimans,3.93
Red River,3.92
Polk,3.92
Moore,3.92
Cherokee,3.92
Appling,3.92
Newton,3.92
Warren,3.92
New Kent,3.92
Mercer,3.92
Seminole,3.92
Ralls,3.92
Jasper,3.92
West Carroll,3.92
Laurens,3.92
Monroe,3.92
Johnson,3.92
Cheatham,3.92
Champaign,3.92
Bath,3.92
Cochran,3.92
Lynn,3.92
Dawson,3.92
Doniphan,3.92
Newton,3.92
Moniteau,3.91
Taliaferro,3.91
McNairy,3.91
Choctaw,3.91
Cullman,3.91
Clinch,3.91
Lee,3.91
Liberty,3.91
Alexander,3.91
Macon,3.91
Winn,3.91
Madison,3.91
Wright,3.91
Roane,3.91
Webster,3.91
Colquitt,3.91
Wayne,3.91
Crawford,3.91
Terrell,3.91
Clay,3.91
Colleton,3.90
Grant,3.90
Candler,3.90
Keokuk,3.90
Holmes,3.90
Haskell,3.90
Edwards,3.90
Caldwell,3.90
Hickman,3.90
King and Queen,3.90
Suwannee,3.90
Logan,3.90
Henderson,3.90
Williamsburg,3.90
Fairfield,3.90
Panola,3.90
Lincoln,3.90
Yazoo,3.90
Weakley,3.90
Hancock,3.90
Dade,3.90
Pickens,3.90
Floyd,3.90
Robertson,3.90
Grayson,3.90
Graves,3.90
Jackson,3.90
Bladen,3.90
Callahan,3.90
Wakulla,3.89
Fannin,3.89
Jasper,3.89
Stone,3.89
Webster,3.89
Cherokee,3.89
Owen,3.89
Tallahatchie,3.89
Tipton,3.89
Fentress,3.89
Barnwell,3.89
Harrison,3.89
Elbert,3.89
Jasper,3.89
Adair,3.89
Madison,3.89
Fayette,3.89
Union,3.89
Granville,3.89
Casey,3.89
Scott,3.89
Clark,3.89
Perry,3.89
George,3.89
Covington,3.89
Limestone,3.89
Jackson,3.89
Greene,3.89
Rusk,3.89
Spartanburg,3.89
Brown,3.89
Coffee,3.89
Gordon,3.89
Delta,3.89
Claiborne,3.88
Vermilion,3.88
Grundy,3.88
Person,3.88
Madison,3.88
DeKalb,3.88
Lincoln,3.88
Hale,3.88
McMinn,3.88
Orange,3.88
Pickens,3.88
Martin,3.88
Carroll,3.88
King William,3.88
Cherokee,3.88
Lincoln,3.88
Habersham,3.88
Louisa,3.88
Fleming,3.88
Montgomery,3.88
Atoka,3.88
Dodge,3.88
Randolph,3.88
Greene,3.88
Chase,3.88
Schuyler,3.88
Jackson,3.88
Parke,3.88
Red River,3.88
Dale,3.88
Jefferson,3.88
Warren,3.88
Bleckley,3.88
Sevier,3.88
Christian,3.88
Jennings,3.88
Spalding,3.88
Tippah,3.88
Haywood,3.88
Jackson,3.88
Cherokee,3.88
Issaquena,3.88
Ballard,3.88
Fayette,3.88
Carroll,3.88
Humphreys,3.87
Putnam,3.87
Hamilton,3.87
Chattooga,3.87
Newberry,3.87
McDuffie,3.87
Union,3.87
Archer,3.87
Morrow,3.87
Charlton,3.87
Jones,3.87
Catoosa,3.87
Knox,3.87
Scott,3.87
Pike,3.87
Loudon,3.87
Grady,3.87
Leake,3.87
Edmonson,3.87
Bradley,3.87
Amite,3.87
Rockcastle,3.87
Anderson,3.87
Wabaunsee,3.87
Jack,3.87
Jeff Davis,3.87
Hart,3.87
Poinsett,3.87
Randolph,3.87
Cotton,3.87
Liberty,3.87
Bedford,3.87
Mississippi,3.86
Cocke,3.86
Autauga,3.86
Carroll,3.86
Oconee,3.86
Scotland,3.86
Robertson,3.86
Alexander,3.86
Davidson,3.86
Conecuh,3.86
Amherst,3.86
Jones,3.86
White,3.86
Lawrence,3.86
Marshall,3.86
Rains,3.86
Prentiss,3.86
Hawkins,3.86
Roberts,3.86
Henry,3.86
Conway,3.86
Laurens,3.86
Randolph,3.86
Prairie,3.86
Clarendon,3.86
Walthall,3.86
Hardeman,3.86
McIntosh,3.86
Hot Spring,3.86
Marion,3.86
DeKalb,3.86
Seminole,3.86
Darlington,3.86
Pike,3.86
Russell,3.86
Copiah,3.85
Pickens,3.85
Garvin,3.85
Floyd,3.85
Glasscock,3.85
Bracken,3.85
Van Zandt,3.85
Chowan,3.85
Johnston,3.85
Cass,3.85
Brunswick,3.85
Morgan,3.85
Harrison,3.85
Bradford,3.85
Preble,3.85
Baker,3.85
Anderson,3.85
Marion,3.85
Johnston,3.85
Etowah,3.85
Polk,3.85
Macon,3.85
Pickaway,3.85
Robeson,3.85
Talladega,3.85
Avoyelles,3.85
Calhoun,3.85
McHenry,3.85
Bates,3.85
Owen,3.85
Caldwell,3.85
Linn,3.85
Bledsoe,3.85
Rhea,3.85
Lonoke,3.85
Acadia,3.85
Monroe,3.85
