Echols,4.18
Hayes,4.12
Gates,4.12
Heard,4.12
Glascock,4.11
Atkinson,4.08
Caswell,4.07
Buckingha,4.07
Saluda,4.07
Grainger,4.06
Banks,4.06
Hitchcock,4.04
Lanier,4.03
Amelia,4.03
Bertie,4.03
Bollinger,4.03
Twiggs,4.03
Red River,4.03
Coosa,4.02
Oglethorpe,4.02
Treutlen,4.02
Tate,4.01
Carlisle,4.01
Abbeville,4.01
Dinwiddie,4.01
Coal,4.01
Meriwether,4.00
Geneva,4.00
Larue,4.00
Kemper,3.99
Anson,3.99
Duplin,3.99
Bladen,3.99
De Soto,3.99
Sanborn,3.98
Jenkins,3.98
Crenshaw,3.98
Lunenburg,3.98
Long,3.98
Tattnall,3.98
Sampson,3.98
Tallahatchi,3.98
Overton,3.97
Gilchrist,3.97
Stokes,3.97
Chilton,3.97
Columbus,3.97
Edgefield,3.96
Emanuel,3.96
Pittsylvania,3.96
Butts,3.96
Brantley,3.96
Cannon,3.96
Love,3.96
Falls,3.95
Quitman,3.95
Wilkinson,3.95
Screven,3.95
Haralson,3.95
Perquimans,3.95
Itawamba,3.95
Worth,3.95
Atoka,3.95
Southampt.,3.95
Irwin,3.94
Hickman,3.94
Dooly,3.94
Yadkin,3.94
Patrick,3.93
Charles City,3.93
Appomatto,3.93
Kershaw,3.93
St. Helena,3.93
Bacon,3.93
Taliaferro,3.93
Bamberg,3.93
Appling,3.92
Barnwell,3.92
Bledsoe,3.92
King Willia..,3.92
McClain,3.92
McNairy,3.92
Yalobusha,3.92
Trousdale,3.91
Trimble,3.91
Amite,3.91
Granville,3.90
Doniphan,3.90
Newberry,3.90
Yell,3.90
Bland,3.89
Garrard,3.89
Ballard,3.89
Callahan,3.89
Rains,3.89
Leake,3.89
Candler,3.89
Clarendon,3.89
San Jacinto,3.89
Alexander,3.89
Conecuh,3.89
Clinch,3.89
Cullman,3.89
Barrow,3.89
Issaquena,3.89
Van Zandt,3.89
Panola,3.88
Bracken,3.88
Murray,3.88
Telfair,3.88
Keokuk,3.88
McDonald,3.88
Chicot,3.88
Bartow,3.88
Upshur,3.88
Roger Mills,3.87
New Kent,3.87
Cheatham,3.87
Fleming,3.87
Pamlico,3.87
Hamlin,3.87
Crockett,3.87
Grimes,3.87
Edgecombe,3.87
Schley,3.86
Burke,3.86
George,3.86
San Augus..,3.86
Dale,3.86
Laurens,3.86
Fentress,3.86
Lumpkin,3.86
Jerauld,3.86
Effingham,3.86
Suwannee,3.86
Covington,3.86
Pushmata..,3.86
Robeson,3.86
Tippah,3.86
Colleton,3.86
Colquitt,3.85
Paulding,3.85
Prairie,3.85
Obion,3.85
Person,3.85
Amherst,3.85
Metcalfe,3.85
Meigs,3.85
Little River,3.85
Camp,3.85
Blount,3.85
Woodruff,3.85
Spartanbu..,3.85
McMinn,3.85
Prentiss,3.85
Walthall,3.85
Gordon,3.84
Holmes,3.84
Chattooga,3.84
Choctaw,3.84
Cleburne,3.84
Elmore,3.84
Grady,3.84
Yancey,3.84
Fannin,3.84
Nottoway,3.84
Orangeburg,3.84
Rappahan..,3.84
Gadsden,3.84
Freestone,3.84
Pickens,3.83
Pemiscot,3.83
Darlington,3.83
East Felici..,3.83
Sequoyah,3.83
Poinsett,3.83
Izard,3.83
Habersham,3.83
Catoosa,3.83
Creek,3.83
Hart,3.83
Hertford,3.83
Nance,3.83
West Carrol,3.83
Harnett,3.83
Scotland,3.83
Irion,3.83
Tishomingo,3.83
Nash,3.83
Jones,3.83
Jack,3.83
