Index,
New York,0.69
Queens,0.83
Hudson,0.98
Bronx,0.98
Falls Churc,1.01
Kings,1.01
Arlington,1.01
District of ..,1.03
San Franci..,1.05
Bergen,1.10
Fairfax,1.14
Loudoun,1.15
Oakland,1.17
Westchest..,1.18
Santa Clara,1.20
Washtenaw,1.22
Houghton,1.27
Alexandria,1.29
Los Alamos,1.30
Nassau,1.31
Middlesex,1.34
Luce,1.34
Rockland,1.35
Morris,1.36
Macomb,1.37
Monmouth,1.40
Mackinac,1.41
Tompkins,1.41
Marin,1.43
Gilpin,1.44
San Mateo,1.45
Schoolcraft,1.48
Hunterdon,1.49
Alameda,1.51
Chittenden,1.51
Passaic,1.52
Ingham,1.53
Essex,1.58
Boulder,1.63
Alger,1.66
Roscommon,1.71
Somerset,1.72
Hinsdale,1.73
Charlottes..,1.73
Nantucket,1.75
NantucketIndex,
Suffolk,1.76
Alpine,1.77
Centre,1.77
Keweenaw,1.78
Ontonagon,1.78
DuPage,1.79
King,1.80
Broomfield,1.80
Chester,1.83
Burlington,1.83
Bucks,1.85
Slope,1.86
Benzie,1.88
Norfolk,1.89
Meagher,1.89
Catron,1.91
Esmeralda,1.92
Boise,1.94
Hennepin,1.95
Genesee,1.95
Dane,1.96
Leelanau,1.97
Iosco,1.98
Clear Creek,1.99
Allegheny,1.99
Hampshire,2.01
Fairfield,2.01
Dutchess,2.01
Lapeer,2.01
Costilla,2.02
Borden,2.02
Mono,2.04
Dukes,2.06
Richmond,2.07
Philadelph..,2.07
Presque Isl,2.08
La Paz,2.08
Wayne,2.09
Onondaga,2.09
Ouray,2.10
Kalamazoo,2.10
Fulton,2.10
Geauga,2.13
Contra Cos.,2.13
Antrim,2.13
AntrimIndex,
Griggs,2.13
Grand Tra..,2.13
Clare,2.14
Howard,2.14
Granite,2.15
Oscoda,2.15
Judith Basin,2.16
Eaton,2.17
Lehigh,2.17
Gilliam,2.18
Northampt..,2.18
Carver,2.19
Pitkin,2.19
Prince Will..,2.19
Delaware,2.19
Saratoga,2.19
Wheatland,2.20
Calvert,2.20
Travis,2.20
Lamoille,2.21
San Diego,2.22
Ferry,2.22
Anne Arun..,2.22
Ocean,2.23
Emmet,2.23
Prince Geo..,2.23
St. Lawren..,2.24
New Castle,2.24
Petroleum,2.24
Teller,2.27
Worcester,2.27
Montmore..,2.27
Santa Cruz,2.28
Manistee,2.28
Gunnison,2.28
Gladwin,2.29
Mercer,2.30
Albany,2.30
Marquette,2.31
Otsego,2.31
Hettinger,2.31
Chouteau,2.31
Newport,2.31
Saginaw,2.31
Tuscola,2.31
TuscolaIndex,
Collin,2.32
Cook,2.32
Wexford,2.33
Alcona,2.33
Ozaukee,2.33
McHenry,2.34
Lake of th..,2.34
Cobb,2.34
Albemarle,2.34
Golden Val..,2.35
Grand Isle,2.35
Addison,2.35
Charlevoix,2.36
Kane,2.36
Gloucester,2.37
Fallon,2.37
Shiawassee,2.38
Cheboygan,2.38
Tolland,2.38
Frederick,2.40
Dakota,2.40
Forest,2.41
Ventura,2.41
Musselshell,2.41
Orange,2.41
Plymouth,2.41
Nye,2.41
Kent,2.42
Stafford,2.42
Camas,2.42
Faulk,2.43
Cape May,2.43
Routt,2.43
Denver,2.43
Atlantic,2.43
Huerfano,2.44
Billings,2.45
Daniels,2.45
Mecosta,2.45
Traverse,2.45
St. Louis,2.45
Wake,2.47
Toole,2.47
Dauphin,2.47
Hillsdale,2.47
HillsdaleIndex,
Waukesha,2.47
Sweet Gra..,2.48
Isabella,2.48
Berkshire,2.48
Ontario,2.48
Camden,2.49
Windsor,2.49
Sagadahoc,2.49
Powder Ri..,2.50
Los Angeles,2.50
Missaukee,2.50
Schenecta..,2.50
Charlotte,2.50
Lenawee,2.50
Glades,2.50
Sanders,2.50
Montgome..,2.51
Rosebud,2.51
Sierra,2.51
Oceana,2.52
Bowman,2.52
Eagle,2.52
Hartford,2.53
Daggett,2.53
Bennett,2.53
Arapahoe,2.53
Taos,2.53
Dickey,2.53
Will,2.54
Baltimore,2.54
Lake,2.54
Grafton,2.55
Fergus,2.55
Broward,2.55
Kinney,2.55
Monroe,2.55
Palm Beach,2.55
Ulster,2.55
Sully,2.56
Arenac,2.57
St. Mary's,2.57
Whitman,2.57
El Dorado,2.58
Juniata,2.59
Collier,2.59
CollierIndex,
Miami-Dade,2.59
Fort Bend,2.59
Mora,2.59
Ramsey,2.59
McCone,2.60
Broome,2.60
Bennington,2.61
Pondera,2.61
Ionia,2.61
Kendall,2.61
Monongalia,2.61
Union,2.61
Livingston,2.61
Barnstable,2.62
Garden,2.62
Caledonia,2.62
Island,2.62
Chaffee,2.62
Erie,2.63
New Haven,2.63
Baca,2.63
Towner,2.63
Sussex,2.63
San Miguel,2.63
Park,2.63
Okanogan,2.63
Sanilac,2.64
Kalkaska,2.64
Durham,2.64
Ottawa,2.65
Alpena,2.65
Wibaux,2.65
Williamson,2.65
Rensselaer,2.65
DeKalb,2.65
Pend Oreill,2.65
Ogemaw,2.65
Traill,2.66
Norman,2.66
Strafford,2.66
Sargent,2.66
Bayfield,2.66
Forsyth,2.67
McLean,2.67
Foster,2.67
FosterIndex,
Harford,2.67
St. Charles,2.68
Dolores,2.68
Bristol,2.68
Mecklenbu..,2.68
Larimer,2.68
Presidio,2.68
Cuyahoga,2.68
Schoharie,2.69
Barry,2.69
Pembina,2.69
Glacier,2.69
Denton,2.69
Harrisonb..,2.69
Emmons,2.69
Charles,2.69
Fredericks..,2.70
Baraga,2.70
Stillwater,2.70
Cavalier,2.70
Santa Fe,2.71
Hampden,2.71
Montcalm,2.71
Litchfield,2.72
Socorro,2.72
Queen Ann.,2.72
Ziebach,2.72
Providence,2.72
Orleans,2.72
Montour,2.73
Olmsted,2.73
Branch,2.73
Snohomish,2.73
Multnomah,2.73
Deer Lodge,2.73
Kidder,2.73
James City,2.73
Willacy,2.74
Kitsap,2.74
Sonoma,2.74
Yolo,2.74
Hamilton,2.74
Latah,2.75
Waldo,2.75
Berks,2.75
BerksIndex,
Skamania,2.75
Grand,2.75
Napa,2.75
Mariposa,2.75
Cameron,2.75
Lemhi,2.75
Story,2.76
Sarasota,2.76
Osceola,2.76
Santa Bar..,2.76
Red Lake,2.76
Sumter,2.76
Real,2.76
Champaign,2.76
Rutland,2.77
Beaver,2.77
New Londo,2.77
Swift,2.77
Amador,2.77
Gwinnett,2.77
San Luis O..,2.77
Rio Blanco,2.78
Riverside,2.78
Allegan,2.78
Luzerne,2.78
Gratiot,2.78
Apache,2.78
Summit,2.78
Treasure,2.78
Placer,2.78
Lackawann,2.78
Oglala Lak..,2.78
Las Animas,2.79
Archuleta,2.79
Valley,2.79
Price,2.79
Faribault,2.79
Watonwan,2.79
Gogebic,2.79
Medina,2.80
Cumberland,2.80
Rawlins,2.80
Lander,2.80
Renville,2.80
Cottle,2.80
CottleIndex,
Thurston,2.80
Charles Mix,2.81
Donley,2.81
Muskegon,2.81
McKinley,2.81
Nicollet,2.81
Inyo,2.81
Douglas,2.81
La Plata,2.81
Fall River,2.81
Kimball,2.81
Niobrara,2.81
Monterey,2.81
Westmorel..,2.82
Teton,2.82
Missoula,2.82
LaMoure,2.82
Tippecanoe,2.82
Perkins,2.82
Wadena,2.82
Pinellas,2.82
Plumas,2.83
Rooks,2.83
San Benito,2.83
Seminole,2.83
Grand Forks,2.83
Kittson,2.83
Arthur,2.83
St. Johns,2.83
Rockingha,2.84
Divide,2.84
Osborne,2.84
Winneshiek,2.84
Vilas,2.84
Kearny,2.84
Menominee,2.84
Hillsborou..,2.84
Washakie,2.84
Elk,2.84
Aroostook,2.84
Oswego,2.84
Lorain,2.85
Alachua,2.85
Oldham,2.85
Oneida,2.85
OneidaIndex,
Cascade,2.85
Pocahontas,2.85
Cherry,2.85
Gallatin,2.85
Anoka,2.85
Fauquier,2.85
Rio Arriba,2.86
Bottineau,2.86
Cortland,2.86
Coconino,2.86
Sawyer,2.86
Koochiching,2.86
Gove,2.86
Carlton,2.86
Yuma,2.86
Haakon,2.86
Lebanon,2.86
Kingsbury,2.86
Hemphill,2.86
Piscataquis,2.87
Athens,2.87
Spink,2.87
Delta,2.87
Sandoval,2.87
Merrimack,2.87
Door,2.87
Leslie,2.87
Navajo,2.87
Roseau,2.87
Mahoning,2.87
Talbot,2.88
Nevada,2.88
Dawes,2.88
Sublette,2.88
Walsh,2.88
Kit Carson,2.88
Idaho,2.88
Whatcom,2.88
Sheridan,2.88
Johnson,2.88
Mingo,2.88
Klickitat,2.88
Lac qui Pa..,2.88
Jerauld,2.88
Dickens,2.88
DickensIndex,
Winona,2.89
Cibola,2.89
Riley,2.89
Cottonwood,2.89
Ransom,2.89
Gila,2.89
Lewis and ..,2.89
Benewah,2.89
El Paso,2.89
Stevens,2.89
Yavapai,2.89
Quay,2.90
Colfax,2.90
Cochise,2.90
Redwood,2.90
Carbon,2.90
Newaygo,2.90
Portage,2.90
Edmunds,2.90
Harding,2.90
Martin,2.90
Kennebec,2.91
Hot Springs,2.91
Manassas,2.91
Barnes,2.91
St. Clair,2.91
King Georg,2.91
Pipestone,2.91
Platte,2.91
St. Croix,2.91
Otero,2.91
Aitkin,2.91
Humboldt,2.91
Clinton,2.91
Tillamook,2.91
Goodhue,2.92
York,2.92
Furnas,2.92
Butler,2.92
Cheshire,2.92
Milwaukee,2.92
Wallowa,2.92
Goshen,2.92
Penobscot,2.92
Stanley,2.92
StanleyI2n.d9e2x,
Henrico,2.92
Herkimer,2.92
Niagara,2.93
La Crosse,2.93
Day,2.93
Loup,2.93
Manatee,2.93
Barber,2.93
Charleston,2.93
Eau Claire,2.93
Bay,2.93
Concho,2.93
Itasca,2.94
Lee,2.94
Cloud,2.94
Outagamie,2.94
Lucas,2.94
Hansford,2.94
Cheyenne,2.94
Bear Lake,2.94
Calumet,2.94
Hidalgo,2.94
Clearwater,2.94
Bartholom..,2.95
Washburn,2.95
Rice,2.95
Ada,2.95
Van Buren,2.95
Susqueha..,2.95
Cattaraugu,2.95
Venango,2.95
Cayuga,2.95
Starr,2.95
Republic,2.95
Hooker,2.95
Otter Tail,2.95
Ellsworth,2.95
Rio Grande,2.95
Poweshiek,2.95
Beadle,2.96
Allegany,2.96
Stonewall,2.96
Manassas ..,2.96
Imperial,2.96
Yellowstone,2.96
YellowstoneIndex,
Chippewa,2.96
Le Sueur,2.96
Warren,2.96
Wabasha,2.96
Steuben,2.97
Pasco,2.97
Stutsman,2.97
Berrien,2.97
Throckmor..,2.97
Yellow Me..,2.97
Clallam,2.97
Geary,2.97
Dundy,2.97
Franklin,2.97
Mower,2.97
Hendricks,2.97
Dickinson,2.97
Mountrail,2.98
Yankton,2.98
Green Lake,2.98
Brevard,2.98
Oktibbeha,2.98
Box Butte,2.98
Roberts,2.98
Aransas,2.98
Brookings,2.98
Wasatch,2.98
Clark,2.98
McCormick,2.98
San Berna..,2.98
Allamakee,2.98
Sauk,2.98
Hand,2.98
Washington,2.98
Indian River,2.99
O'Brien,2.99
Gregory,2.99
Briscoe,2.99
Chattahoo..,2.99
Wilkin,2.99
Kenosha,2.99
Cambria,2.99
Alamosa,2.99
Fillmore,2.99
Leon,2.99
LeonIndex,
Lycoming,2.99
Hays,2.99
Watauga,2.99
Comal,2.99
Pacific,3.00
Bon Homme,3.00
Wright,3.00
Skagit,3.00
Ochiltree,3.00
Androscog..,3.00
Chemung,3.00
Owsley,3.00
Citrus,3.00
Pima,3.00
Lancaster,3.00
Hood River,3.00
Kittitas,3.00
Bremer,3.00
Highlands,3.00
