Index,
Treasure,0.77
Gilliam,2.33
Hinsdale,2.48
Powder Ri..,2.56
Meagher,2.57
Wibaux,2.58
Wheatland,2.64
Esmeralda,2.66
Daniels,2.67
Golden Val..,2.78
Chouteau,2.82
Petroleum,2.90
Faulk,2.94
Catron,2.95
Toole,2.96
La Paz,2.96
Harding,2.97
Sweet Gra..,2.97
Musselshell,3.00
Traverse,3.03
Fallon,3.03
Ferry,3.03
Whitman,3.03
Fergus,3.04
Granite,3.04
Luce,3.05
Lander,3.08
Rio Blanco,3.09
Daggett,3.09
Pershing,3.13
McCone,3.14
Corson,3.14
Lemhi,3.14
Gunnison,3.16
Schoolcraft,3.17
Borden,3.18
Huerfano,3.18
Sierra,3.18
Benewah,3.18
Latah,3.18
Hettinger,3.19
Griggs,3.19
Judith Basin,3.19
Washakie,3.19
Glacier,3.20
GlacierIndex,
Hot Springs,3.20
Rosebud,3.21
Slope,3.21
Socorro,3.22
Mora,3.23
Rawlins,3.23
Collingswo..,3.24
De Baca,3.24
New York,3.25
Beaverhead,3.25
Kimball,3.26
Idaho,3.27
Hand,3.27
Baca,3.27
Boise,3.27
Harney,3.27
Pondera,3.27
Dundy,3.27
Hansford,3.27
Bowman,3.27
Modoc,3.28
Bennett,3.28
Presidio,3.29
Fall River,3.29
White Pine,3.30
Dawes,3.30
Eureka,3.31
Baylor,3.31
Kinney,3.31
Towner,3.32
Garden,3.32
Perkins,3.32
Okanogan,3.33
Divide,3.33
Greenlee,3.33
Cherry,3.33
San Miguel,3.33
Quay,3.34
Mono,3.34
Kit Carson,3.35
Niobrara,3.35
Box Butte,3.35
Plumas,3.35
Sanders,3.35
Costilla,3.36
CostillaIndex,
Wallowa,3.36
Jim Hogg,3.37
Cavalier,3.37
Reagan,3.37
Kittitas,3.37
Weston,3.37
Boundary,3.37
Barnes,3.38
Hudspeth,3.38
Ontonagon,3.38
Los Alamos,3.38
Dickens,3.38
Stonewall,3.38
Donley,3.38
Tompkins,3.38
Ochiltree,3.39
Dickey,3.39
Las Animas,3.39
Charlottes..,3.40
Baraga,3.40
Sutton,3.40
Goshen,3.40
Day,3.41
Hemphill,3.41
Brewster,3.41
Foster,3.41
Keith,3.41
Chaffee,3.41
Sublette,3.42
Gila,3.42
Cheyenne,3.42
Valley,3.42
Garza,3.42
Caribou,3.43
Prowers,3.43
Bronx,3.43
Moffat,3.44
Woods,3.44
Tripp,3.44
Uinta,3.44
Houghton,3.44
Umatilla,3.44
Walla Walla,3.44
Dallam,3.44
Red Willow,3.45
Red WillowIndex,
Childress,3.45
Nantucket,3.45
Alamosa,3.45
Wasco,3.45
Osborne,3.45
Clallam,3.46
Sanpete,3.46
Deer Lodge,3.46
Chase,3.46
Inyo,3.46
Rooks,3.46
Coconino,3.47
Kings,3.47
Tillamook,3.47
San Franci..,3.47
Luna,3.47
Roosevelt,3.48
Klickitat,3.48
Pratt,3.48
Gregory,3.48
Malheur,3.48
Dolores,3.49
Mendocino,3.49
Culberson,3.49
Curry,3.50
Deaf Smith,3.50
Zavala,3.50
Cottle,3.50
Beadle,3.50
Hudson,3.50
Colusa,3.50
Barber,3.50
Stutsman,3.51
Sheridan,3.51
Ness,3.51
Mackinac,3.51
Apache,3.51
Arthur,3.52
Lassen,3.52
Kidder,3.52
Cloud,3.52
Yolo,3.52
Big Horn,3.52
Sweetwater,3.52
Wilbarger,3.52
WilbargerIndex,
Haakon,3.53
Ziebach,3.53
Brookings,3.53
Taos,3.53
Chelan,3.53
Koochiching,3.53
Navajo,3.53
Del Norte,3.53
Humboldt,3.53
Norton,3.53
Davison,3.53
Stillwater,3.53
Wahkiakum,3.54
Yankton,3.54
Nez Perce,3.54
Silver Bow,3.54
McCulloch,3.54
Carson City,3.54
Churchill,3.54
Hood River,3.54
Pembina,3.54
Harrisonb..,3.55
Sherman,3.55
Lane,3.55
Asotin,3.55
Hartley,3.55
Grand Forks,3.55
King,3.55
Stevens,3.56
Klamath,3.56
Otero,3.56
Imperial,3.56
Siskiyou,3.56
District of ..,3.56
Cochise,3.56
Bonner,3.56
Santa Bar..,3.56
Kimble,3.56
Glenn,3.56
Swisher,3.56
Island,3.56
Alger,3.56
Price,3.56
Millard,3.56
Spink,3.57
SpinkIndex,
Converse,3.57
Whatcom,3.57
Ouray,3.57
Emporia,3.57
Napa,3.58
Gogebic,3.58
Finney,3.58
Montezuma,3.58
Zapata,3.58
Stanley,3.58
Pacific,3.58
Ransom,3.58
Cascade,3.58
Grays Har..,3.58
Josephine,3.58
Winchester,3.58
Riley,3.58
Cibola,3.58
Mower,3.59
Pitkin,3.59
Elko,3.59
Montrose,3.59
Santa Cruz,3.59
Bear Lake,3.59
